category,subcategory,name,specification,text message,option 1,option 2,option 3,option 4,option 5,option 6,option 7,option 8,option 9,option 10,name of flow,flow id,node id
Content,Extra,Behave,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,9546f216-ae1b-41f6-b2ba-cf8e74292315
Content,Extra,Behave,,"That's okay! You can always type ""Help"" if you want to receive more tips about how to manage your child's behaviour.",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,066c1fad-995c-48fd-8247-ab9d2f4861ee
Content,Extra,Behave,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,8a669caf-c433-4d26-a737-fc7d89280875
Content,Extra,Behave,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,5583e02f-b716-4a66-9214-03636b533a38
Content,Extra,Behave,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,2371fe9f-5d4b-4ce8-be47-c4e819bfe824
Content,Extra,Behave,,"Help your baby learn through play.  Put objects in your baby’s grasping hand, show them different materials, and answer when they ‘talk’ to you. ",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,76e68bb5-0080-42b9-a5d1-8ad56cafee96
Content,Extra,Behave,,"Unfortunately, your baby will go through phases for the next 2 years of sleeping poorly. Try wearing your baby close to you, feeding them and carrying them in a sling. And hang in there, remember it’s a phase. You and your baby will get through it together!",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,4979adce-ebe9-493c-accc-6045a509cfaf
Content,Extra,Behave,,Your baby will cry as soon as a caregiver’s attention is diverted and are cranky as well as clingy. Prioritise being there for them and give them physical contact when needed.,,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,90bba032-4131-44c1-ba4a-223396ca4688
Content,Extra,Behave,,Check to see why your baby is in a bad mood. Are they tired or hungry? Or maybe they are not feeling well? Or maybe they need some more loving attention. Be a reassuring presence for your baby when they are having a difficult day.,,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,4cff1bd8-eb99-450e-a615-05ea69fc79ed
Content,Extra,Behave,,"Remember that you’re in charge of what they eat, but not how much. Newborns have stomach the size of a grape! They need to eat often (sometimes in the middle of the night. 
It’s important to build trust around eating, especially as your baby starts on solid food. Let them know you are listening to their wishes in the eating department. They’ll be ravenous again soon!",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,be06701e-8f31-4fbd-aca3-be4a56ecfd39
Content,Extra,Behave,,Do you need some ideas of what you can do with your child?,Yes,No,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,675d32f7-7163-41ed-afb2-d6218ceff193
Content,Extra,Behave,,"Pay close attention to your baby in case they try something dangerous! Just because they are able to play on their own now, doesn’t mean you can look away for long. Redirect mischievous behaviours into practice waving, imitation games, singing and moving games and pretending to talk on the phone!",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,8503b75f-abcc-441a-bfaf-5a62b82c5506
Content,Extra,Behave,,Try to stay calm and support your toddler as they move through the tantrum. Your priority is to ensure that they don’t hurt themselves. Don’t add to your child’s anger by shouting and showing angry emotions. This won’t help.,,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,0fb2c355-7b53-4663-8d2e-14c74dd12c9d
Content,Extra,Behave,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,7c903fec-0a56-429b-951e-818d7ec5d71c
Content,Extra,Behave,,Babies are much more likely to want to do things if you make the activity fun and playful. Patience is also a must. Take a deep breath if you notice yourself getting frustrated by your baby.,,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,4d09eb04-879a-46e1-a5f4-a6e8864246d3
Content,Extra,Behave,,Would you like to learn more about this tip?,Yes,No,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,2e5d46ea-4ffc-4433-9075-7d461d9f1c99
Content,Extra,Behave,,Would you like to learn more about this tip?,Yes,No,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,df845a09-dbbc-4df0-a8c3-fd1c9e8c7346
Content,Extra,Behave,,"Your baby or toddler may sometimes want something that they cannot have. If they start whining, first check to see if there is something wrong (are they actually hungry or tired)? If they continue, try to redirect their attention to something else. You should also try to ignore their behaviour while attending to them for comfort and support",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,c3e91be0-cb95-4385-b3bb-74318cb94c5d
Content,Extra,Behave,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,b87b8826-8a37-45d3-8f37-fe98d0f0f595
Content,Extra,Behave,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Extra - Behave,008c4728-e962-4263-a7f4-40d54b639c92,f5bc5c36-4fbf-40f8-ab6d-68bf49e92cfa
