category,subcategory,name,specification,text message,option 1,option 2,option 3,option 4,option 5,option 6,option 7,option 8,option 9,option 10,name of flow,flow id,node id
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a baby (0 to 23 months old) and teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,fa5cdae2-c05f-4bdd-81eb-1fdc64412117
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,3c4ff8ca-9856-4f72-aee6-df2186ea7495
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a young child (2 to 9 years).,,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,6b81ef8b-a7ad-4270-a4a3-23ecd9709185
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a young child (2 to 9 years) and teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,322918fc-b24f-4e11-a535-6ec7100b0e06
Internal,Print children age group string,,,You told us that you are a parent/caregiver of baby (0 to 23 months old) and young child (2 to 9 years).,,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,9b23c535-f61d-4ea0-b69e-bda17b949253
Internal,Print children age group string,,,"You told us that you are a parent/caregiver of a baby (0 to 23 months old), young child (2 to 9 years) and teenager (10 to 17 years).",,,,,,,,,,,PLH - Internal - Print children age group string,97eee5b0-00d3-4d77-a110-9d26123ab16f,0fccc0be-9cf7-403a-8cb3-1f63ff80b3e1
Help,Settings,Manage information user,,You told us that you are @fields.age years old.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,86213798-1d9d-4832-a52b-17dc5fb93802
Help,Settings,Manage information user,,You did not tell us your age.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,956187b9-3a62-447a-ae62-ce0adf9288ca
Help,Settings,Manage information user,,You told us that you are a man.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,56cfd807-078c-4a0b-bcf5-c1499ff8d0ec
Help,Settings,Manage information user,,You told us that you are a woman.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,bca89e8d-f518-4dd4-a1cc-dd55651f25dd
Help,Settings,Manage information user,,You did not tell us if you are a man or a woman.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,f8fb5b2e-b364-4588-aabc-ce4137510d7b
Help,Settings,Manage information user,,You did not tell us your relationship status.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,9cc53c8f-be13-4d8f-8074-96714bf8e6f8
Help,Settings,Manage information user,,You told us that you are single.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,b9b85744-8be8-431a-8f60-51c54cabf8ae
Help,Settings,Manage information user,,You told us that you are divorced or separated.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,1571afe6-881f-429f-ac30-bb21de88ef9e
Help,Settings,Manage information user,,You told us that you are married.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,1be3f3d1-f548-4368-843b-653c163069ad
Help,Settings,Manage information user,,You told us that you are partnered but not married.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,645f08b5-fa99-4f37-a9ac-ab979b5f65b5
Help,Settings,Manage information user,,You told us that you are widowed.,,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,e9269b8b-1706-4351-ae47-3ab699459f8d
Help,Settings,Manage information user,,What would you like to update?,Age,Gender,Relationship status,Go back to the previous options,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,fbe86695-b2e0-4abf-9d00-ac0904dcc361
Help,Settings,Manage information user,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Manage information user,60715ca3-6ddb-490c-8d01-5073a391bb68,02aa8a59-f35a-46d8-80d0-95c05b809b9e
Help,Settings,Message timing,,"You are currently receiving messages every day at @fields.morning_time_of_day, @fields.main_time_of_day and @fields.evening_time_of_day.",,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,db5cfb53-8186-4b94-b161-0de420171e4b
Help,Settings,Message timing,,You receive new parenting tips every day at @fields.main_time_of_day.,,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,80297dab-c8a9-4174-8c3c-183e75f8f9a9
Help,Settings,Message timing,,You receive new parenting tips every other day at @fields.main_time_of_day.,,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,84f5a9e4-a1ba-4354-8bd5-aafba3f29764
Help,Settings,Message timing,,What would you like to do?,Change the time of the day,Receive tips more often,Go back to the previous options,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,ad52fdaa-ae8a-4791-8da0-f11670651e70
Help,Settings,Message timing,,What would you like to do?,Change the time of the day,Receive tips less often (every other day),Go back to the previous options,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,38e791eb-b847-4314-86e6-cbe21082e150
Help,Settings,Message timing,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,9f0bc5c4-5703-4048-8fea-78bee0fb1f72
Help,Settings,Message timing,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,2b1b8e93-ece2-4c8c-8d76-bc6b5621f932
Help,Settings,Message timing,,*missing*,,,,,,,,,,,PLH - Help - Settings - Message timing,8d728b16-3018-47ac-b676-38850a199497,652915df-df80-41f8-b0e4-3a673fdecaff
Help,Settings,Type of media content,,"Your current setting for receiving media content is: High - text, audios, images, videos (high data).
Would you like to change it? ",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,49699801-f478-4644-94a5-26d157036b2c
Help,Settings,Type of media content,,"Your current setting for receiving media content is: Medium - text, audios, images (low data).
Would you like to change it?",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,6804c2e2-4c3b-40d2-848b-5491072950c8
Help,Settings,Type of media content,,"Your current setting for receiving media content is: Low - text only (almost no data).
Would you like to change it?  ",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,6d60953a-8667-47fc-bb70-489d37771bf6
Help,Settings,Type of media content,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,6a2f2d01-f586-47ee-9d55-4ca17728973f
Help,Settings,Type of media content,,How would you like your messages?,Text only (almost no data),"Text, audio, image (low data)","Text, audio, image, video (high data)",Go back to the previous options,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,557dc120-8509-4a55-8cd8-61d595ba678f
Help,Settings,Type of media content,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Type of media content,c86e7956-19f0-441f-8380-79ef754abd68,af1c1072-a35b-4e65-922c-286ed71c34d8
